InvoiceNo,Quantity,InvoiceDate,UnitPrice,Country,Discount,ShippingCost,Category,ShipmentProvider,WarehouseLocation,NetRevenue
416848,28,9/08/2024 15:00,76.99,Netherlands,0.4,22.19,Apparel,DHL,Berlin,1293.432
313765,28,15/08/2024 20:00,57.78,Spain,0.44,13.11,Stationery,DHL,Berlin,905.9904
203227,28,6/09/2024 05:00,91.53,Sweden,0.05,12.67,Apparel,FedEx,Berlin,2434.698
332474,28,21/09/2024 19:00,88.73,United Kingdom,0.04,7.26,Accessories,UPS,Berlin,2385.0624
413795,28,11/10/2024 20:00,14.68,Netherlands,0.4,19.93,Furniture,Royal Mail,Berlin,246.624
135976,28,12/10/2024 12:00,32.42,Germany,0.33,26.53,Accessories,UPS,Berlin,608.1992
230120,28,12/10/2024 17:00,28.63,Norway,0.29,6.58,Accessories,FedEx,Berlin,569.1644
455734,28,7/11/2024 11:00,35.51,United Kingdom,0.19,26.64,Electronics,FedEx,Berlin,805.3668
158704,28,13/11/2024 04:00,12.84,Germany,0.28,20.08,Electronics,DHL,Berlin,258.8544
413913,28,18/11/2024 23:00,93.24,Germany,0.25,29.22,Furniture,UPS,Berlin,1958.04
662523,28,4/12/2024 18:00,50.37,Sweden,0.28,9.23,Accessories,FedEx,Berlin,1015.4592
420012,28,11/12/2024 20:00,17.64,Germany,0.49,20.28,Apparel,Royal Mail,Berlin,251.8992
276353,28,29/12/2024 13:00,17.68,Germany,0.27,27.2,Electronics,FedEx,Berlin,361.3792
247993,28,31/01/2025 15:00,40.48,Netherlands,0.45,8.04,Furniture,UPS,Berlin,623.392
456449,28,6/02/2025 14:00,88.15,Belgium,0.32,23.25,Furniture,DHL,Berlin,1678.376
176204,28,12/02/2025 18:00,66.76,United States,0.23,19.42,Electronics,FedEx,Berlin,1439.3456
696538,28,23/03/2025 07:00,84.06,Spain,0.16,27.42,Apparel,FedEx,Berlin,1977.0912
707796,28,1/04/2025 13:00,69.85,Australia,0.05,23.76,Stationery,Royal Mail,Berlin,1858.01
482701,28,10/04/2025 18:00,44.49,France,0.03,13.27,Furniture,DHL,Berlin,1208.3484
370239,28,22/04/2025 12:00,47.23,Portugal,0.19,15.32,Accessories,Royal Mail,Berlin,1071.1764
992819,28,22/04/2025 14:00,35.27,Spain,0.13,15.14,Electronics,FedEx,Berlin,859.1772
309746,28,23/04/2025 08:00,58.42,United States,0.06,24.44,Electronics,FedEx,Berlin,1537.6144
874088,28,28/04/2025 16:00,68.6,Spain,0.39,6.92,Apparel,Royal Mail,Berlin,1171.688
154947,28,9/06/2025 12:00,73.04,Germany,0.23,8.44,Furniture,FedEx,Berlin,1574.7424
145329,28,13/06/2025 07:00,15.59,Belgium,0.16,8.71,Apparel,FedEx,Berlin,366.6768
117107,28,20/06/2025 16:00,30.63,Australia,0.21,11,Electronics,UPS,Berlin,677.5356
232774,28,7/07/2025 23:00,81.55,Belgium,0.1,6.21,Electronics,UPS,Berlin,2055.06
691145,28,15/07/2025 07:00,63.02,France,0.35,24.19,Electronics,Royal Mail,Berlin,1146.964
555690,28,18/07/2025 08:00,27.71,Portugal,0.15,26.56,Accessories,FedEx,Berlin,659.498
495491,28,19/07/2025 11:00,51.24,Spain,0.17,8.1,Electronics,UPS,Berlin,1190.8176
991487,28,1/08/2025 01:00,20.29,Spain,0.1,29.39,Apparel,FedEx,Berlin,511.308
862903,28,18/08/2025 20:00,28.76,United States,0.05,15.32,Furniture,UPS,Berlin,765.016
509164,28,21/08/2025 20:00,54.77,Australia,0.16,20.9,Accessories,FedEx,Berlin,1288.1904
905957,28,25/08/2025 03:00,73.36,Australia,0.18,13.72,Electronics,UPS,Berlin,1684.3456
388998,29,6/01/2020 15:00,29.51,Australia,0.43,19.15,Accessories,UPS,Berlin,487.8003
630089,29,20/01/2020 05:00,25.96,Sweden,0.46,22.85,Stationery,DHL,Berlin,406.5336
444894,29,22/01/2020 22:00,20.19,Belgium,0.04,26.25,Furniture,UPS,Berlin,562.0896
167642,29,6/03/2020 20:00,65.36,Germany,0.24,28.9,Electronics,Royal Mail,Berlin,1440.5344
135954,29,7/03/2020 02:00,65.84,United Kingdom,0.23,21.85,Stationery,Royal Mail,Berlin,1470.2072
816756,29,8/03/2020 14:00,25.46,France,0.41,6.08,Apparel,FedEx,Berlin,435.6206
403988,29,19/03/2020 00:00,19.94,Portugal,0.24,5.73,Accessories,DHL,Berlin,439.4776
444855,29,29/03/2020 00:00,5.99,France,0.31,7.35,Stationery,FedEx,Berlin,119.8599
813226,29,10/05/2020 01:00,53.96,Portugal,0.47,13.14,Stationery,FedEx,Berlin,829.3652
456992,29,21/05/2020 09:00,82.23,Portugal,0.46,26.75,Electronics,Royal Mail,Berlin,1287.7218
402929,29,23/05/2020 01:00,64.95,United Kingdom,0.21,12.4,Electronics,DHL,Berlin,1488.0045
745822,29,4/07/2020 12:00,52.31,Norway,0.4,14.13,Accessories,FedEx,Berlin,910.194
187178,29,19/07/2020 03:00,49.2,United States,0.36,9.47,Electronics,UPS,Berlin,913.152
575828,29,22/07/2020 23:00,68.88,United Kingdom,0.42,28.49,Stationery,UPS,Berlin,1158.5616
182289,29,10/08/2020 00:00,71.84,United Kingdom,0.15,7.77,Accessories,FedEx,Berlin,1770.856
497674,29,13/08/2020 19:00,81.48,Sweden,0.37,19.08,Apparel,UPS,Berlin,1488.6396
423720,29,23/09/2020 18:00,55.38,Germany,0.33,19.81,Accessories,Royal Mail,Berlin,1076.0334
929378,29,27/09/2020 10:00,93.06,Belgium,0.43,16.06,Accessories,DHL,Berlin,1538.2818
733718,29,2/10/2020 15:00,59.87,Germany,0.09,9.83,Apparel,UPS,Berlin,1579.9693
543441,29,3/10/2020 13:00,91.45,Spain,0.02,29.2,Furniture,UPS,Berlin,2599.009
881712,29,23/10/2020 09:00,68.26,Belgium,0.05,7.22,Stationery,DHL,Berlin,1880.563
625754,29,29/10/2020 09:00,51.92,Portugal,0.35,13.53,Electronics,DHL,Berlin,978.692
150971,29,11/11/2020 15:00,28.86,Australia,0.03,17.16,Accessories,UPS,Berlin,811.8318
676623,29,28/11/2020 09:00,9.3,United States,0.43,7.07,Stationery,Royal Mail,Berlin,153.729
563406,29,19/12/2020 04:00,88.47,United Kingdom,0.42,10.15,Electronics,UPS,Berlin,1488.0654
703471,29,21/12/2020 19:00,65.21,United Kingdom,0.45,25.07,Furniture,FedEx,Berlin,1040.0995
468615,29,24/12/2020 17:00,42.4,Australia,0.2,14.82,Stationery,UPS,Berlin,983.68
896790,29,26/12/2020 09:00,3.49,Norway,0.43,9.32,Electronics,FedEx,Berlin,57.6897
985678,29,1/01/2021 16:00,73.99,United States,0.31,5.53,Electronics,DHL,Berlin,1480.5399
547746,29,3/01/2021 00:00,92.57,Italy,0,25.88,Accessories,Royal Mail,Berlin,2684.53
230193,29,19/01/2021 17:00,54.75,Italy,0.45,15.69,Accessories,UPS,Berlin,873.2625
462544,29,13/02/2021 08:00,47.94,Spain,0.05,27.62,Furniture,UPS,Berlin,1320.747
367291,29,14/02/2021 01:00,23.79,Australia,0.39,24.58,Accessories,FedEx,Berlin,420.8451
653006,29,21/02/2021 04:00,8.76,France,0.13,13.49,Furniture,FedEx,Berlin,221.0148
418166,29,24/02/2021 03:00,99.27,Portugal,0.08,7.21,Stationery,FedEx,Berlin,2648.5236
779129,29,10/03/2021 16:00,78.62,Netherlands,0.17,23.82,Furniture,UPS,Berlin,1892.3834
767897,29,22/03/2021 11:00,90.08,United States,0.49,25.08,Furniture,FedEx,Berlin,1332.2832
468987,29,27/03/2021 22:00,43.99,France,0.4,25.73,Stationery,Royal Mail,Berlin,765.426
623238,29,29/03/2021 21:00,57.83,Netherlands,0.3,28.85,Apparel,UPS,Berlin,1173.949
127197,29,31/03/2021 04:00,46.84,Netherlands,0.31,13.23,Furniture,Royal Mail,Berlin,937.2684
110514,29,16/04/2021 11:00,97.17,Belgium,0.17,26.98,Electronics,Royal Mail,Berlin,2338.8819
821565,29,24/04/2021 21:00,52.45,Belgium,0.36,8.19,Stationery,Royal Mail,Berlin,973.472
959004,29,29/04/2021 09:00,12.88,Belgium,0.35,25.15,Accessories,Royal Mail,Berlin,242.788
954619,29,14/05/2021 05:00,22.28,Germany,0.31,28.15,Accessories,Royal Mail,Berlin,445.8228
803645,29,5/06/2021 18:00,56.39,Australia,0.44,8.65,Electronics,UPS,Berlin,915.7736
710326,29,13/06/2021 22:00,83.1,Belgium,0.34,11.12,Apparel,DHL,Berlin,1590.534
849045,29,18/06/2021 00:00,95.39,Italy,0.45,18.09,Electronics,Royal Mail,Berlin,1521.4705
767296,29,18/06/2021 19:00,69.07,France,0.49,23.5,Apparel,UPS,Berlin,1021.5453
255260,29,20/06/2021 17:00,1.65,Netherlands,0.38,5.02,Electronics,Royal Mail,Berlin,29.667
739665,29,27/06/2021 21:00,16.07,Sweden,0.1,6.2,Apparel,DHL,Berlin,419.427
287486,29,27/06/2021 23:00,4,Germany,0.19,26.63,Apparel,FedEx,Berlin,93.96
984343,29,8/07/2021 04:00,42.56,Belgium,0.24,20.94,Stationery,UPS,Berlin,938.0224
690555,29,16/07/2021 21:00,50.33,Germany,0.02,12.72,Electronics,FedEx,Berlin,1430.3786
370086,29,24/07/2021 16:00,55.83,France,0.11,23.8,Stationery,UPS,Berlin,1440.9723
384732,29,25/07/2021 16:00,58.91,Australia,0.06,11.65,Apparel,DHL,Berlin,1605.8866
711781,29,26/08/2021 07:00,31.01,Italy,0.16,28.38,Electronics,UPS,Berlin,755.4036
924255,29,25/09/2021 05:00,63.9,France,0.38,21.55,Furniture,FedEx,Berlin,1148.922
476606,29,5/10/2021 21:00,68.77,Spain,0.13,29.07,Accessories,UPS,Berlin,1735.0671
461085,29,4/11/2021 01:00,28.81,Germany,0.24,8.79,Furniture,FedEx,Berlin,634.9724
326801,29,4/01/2022 02:00,13.71,Portugal,0.07,13.68,Apparel,DHL,Berlin,369.7587
221246,29,26/01/2022 11:00,71.02,Germany,0.38,22.24,Apparel,DHL,Berlin,1276.9396
417152,29,17/02/2022 22:00,36.64,Norway,0.13,20.7,Furniture,DHL,Berlin,924.4272
195057,29,18/03/2022 12:00,21.43,France,0.19,28.25,Apparel,UPS,Berlin,503.3907
903464,29,30/03/2022 21:00,58.19,Germany,0.08,11.66,Stationery,Royal Mail,Berlin,1552.5092
497152,29,20/04/2022 18:00,42.18,Norway,0.31,26.41,Accessories,DHL,Berlin,844.0218
281532,29,28/04/2022 19:00,97.16,Portugal,0.41,26.89,Stationery,FedEx,Berlin,1662.4076
286571,29,1/05/2022 18:00,3.13,Spain,0.39,10.54,Apparel,FedEx,Berlin,55.3697
204273,29,15/05/2022 00:00,16.56,Italy,0.18,18.3,Apparel,Royal Mail,Berlin,393.7968
204570,29,17/05/2022 20:00,85.49,Sweden,0.44,23.68,Stationery,DHL,Berlin,1388.3576
770194,29,20/05/2022 19:00,81.08,Australia,0.27,7.05,Accessories,FedEx,Berlin,1716.4636
734101,29,11/06/2022 15:00,15.55,United States,0.16,9.34,Apparel,DHL,Berlin,378.798
381260,29,15/06/2022 12:00,8.73,Australia,0.16,26.49,Stationery,DHL,Berlin,212.6628
242049,29,2/07/2022 03:00,39.97,United States,0.48,6.26,Accessories,FedEx,Berlin,602.7476
960657,29,2/07/2022 13:00,10.74,Sweden,0.47,13.59,Accessories,FedEx,Berlin,165.0738
441147,29,6/07/2022 23:00,64.46,Belgium,0.27,13.71,Electronics,Royal Mail,Berlin,1364.6182
904137,29,19/08/2022 18:00,28.78,Netherlands,0.48,6.55,Accessories,DHL,Berlin,434.0024
445796,29,18/09/2022 10:00,80.61,United Kingdom,0.02,23.72,Accessories,DHL,Berlin,2290.9362
590073,29,4/10/2022 04:00,76.39,Germany,0.13,13,Stationery,UPS,Berlin,1927.3197
820964,29,10/10/2022 11:00,44.76,Italy,0.08,21.91,Furniture,FedEx,Berlin,1194.1968
634299,29,11/01/2023 11:00,88.12,Norway,0.24,18.75,Accessories,DHL,Berlin,1942.1648
233206,29,4/02/2023 05:00,36.17,Sweden,0.24,22.52,Stationery,UPS,Berlin,797.1868
125852,29,12/02/2023 10:00,39.51,Italy,0.36,15.44,Accessories,Royal Mail,Berlin,733.3056
576948,29,4/03/2023 00:00,92.01,Netherlands,0.18,21.56,Stationery,FedEx,Berlin,2187.9978
609591,29,17/03/2023 09:00,6.25,Australia,0.43,24.34,Furniture,FedEx,Berlin,103.3125
435475,29,24/03/2023 10:00,11.3,Spain,0.43,10.99,Stationery,Royal Mail,Berlin,186.789
554681,29,26/03/2023 11:00,64.78,Portugal,0.34,5.34,Electronics,Royal Mail,Berlin,1239.8892
294661,29,27/03/2023 15:00,83.58,Sweden,0.23,17.01,Apparel,UPS,Berlin,1866.3414
112437,29,4/04/2023 00:00,7.33,Belgium,0.16,20.72,Accessories,DHL,Berlin,178.5588
824605,29,16/04/2023 09:00,60.17,Sweden,0.37,13.42,Stationery,UPS,Berlin,1099.3059
439136,29,29/05/2023 08:00,7.51,Germany,0.17,16.27,Apparel,UPS,Berlin,180.7657
408151,29,3/06/2023 07:00,84.73,United States,0.05,21.88,Apparel,DHL,Berlin,2334.3115
928800,29,24/06/2023 03:00,4.38,Portugal,0.44,12.12,Furniture,UPS,Berlin,71.1312
150756,29,30/06/2023 01:00,59.46,Norway,0.49,28.47,Accessories,FedEx,Berlin,879.4134
877574,29,5/07/2023 13:00,47.05,France,0.38,23.82,Furniture,FedEx,Berlin,845.959
814758,29,3/08/2023 05:00,41.55,Australia,0.27,12.25,Stationery,Royal Mail,Berlin,879.6135
803712,29,19/08/2023 11:00,4,Germany,0.42,29.74,Stationery,DHL,Berlin,67.28
657496,29,26/08/2023 20:00,46.07,Portugal,0.49,14.78,Furniture,DHL,Berlin,681.3753
166107,29,13/09/2023 11:00,71.79,Spain,0.16,7.68,Electronics,FedEx,Berlin,1748.8044
235811,29,16/09/2023 02:00,11.33,France,0.13,9.48,Apparel,UPS,Berlin,285.8559
870267,29,27/09/2023 17:00,71.33,United Kingdom,0.38,6.05,Accessories,UPS,Berlin,1282.5134
572234,29,5/10/2023 16:00,26.55,Norway,0.01,11.14,Stationery,UPS,Berlin,762.2505
301168,29,16/10/2023 03:00,99.31,Norway,0.43,19.91,Electronics,DHL,Berlin,1641.5943
909814,29,8/11/2023 10:00,9.13,United Kingdom,0.28,23.04,Stationery,FedEx,Berlin,190.6344
622554,29,21/11/2023 10:00,34.67,United States,0.42,18.67,Accessories,UPS,Berlin,583.1494
980198,29,30/11/2023 04:00,28.57,United Kingdom,0.21,11.01,Apparel,UPS,Berlin,654.5387
194148,29,6/12/2023 23:00,8.3,United States,0.15,10.54,Electronics,FedEx,Berlin,204.595
741269,29,9/12/2023 23:00,70.48,Australia,0.38,18.46,Furniture,Royal Mail,Berlin,1267.2304
638024,29,16/12/2023 06:00,83.64,Spain,0.28,13.57,Accessories,Royal Mail,Berlin,1746.4032
971130,29,22/12/2023 23:00,31.5,United States,0.15,18.54,Apparel,UPS,Berlin,776.475
774841,29,7/01/2024 14:00,6.65,Sweden,0.39,6.58,Furniture,FedEx,Berlin,117.6385
791919,29,14/01/2024 09:00,50.32,Norway,0.03,11.96,Furniture,Royal Mail,Berlin,1415.5016
603411,29,8/02/2024 03:00,46.78,Australia,0.03,16,Electronics,UPS,Berlin,1315.9214
145580,29,12/02/2024 10:00,33.03,United Kingdom,0.21,13.27,Apparel,FedEx,Berlin,756.7173
529932,29,26/02/2024 07:00,36.68,United States,0.13,11.45,Stationery,DHL,Berlin,925.4364
643979,29,1/03/2024 19:00,73.86,Belgium,0.02,28.64,Electronics,UPS,Berlin,2099.1012
308345,29,13/03/2024 05:00,7.7,Spain,0.11,6.35,Apparel,FedEx,Berlin,198.737
123038,29,19/03/2024 15:00,42.63,Netherlands,0.12,7.03,Electronics,DHL,Berlin,1087.9176
475456,29,24/03/2024 16:00,33.44,Sweden,0.09,18.24,Electronics,UPS,Berlin,882.4816
308408,29,27/03/2024 22:00,1.72,Italy,0.48,14.45,Electronics,DHL,Berlin,25.9376
902171,29,1/04/2024 00:00,86.59,Germany,0.01,27.03,Furniture,DHL,Berlin,2485.9989
753332,29,5/05/2024 08:00,21.17,Spain,0.32,19.13,Accessories,DHL,Berlin,417.4724
267727,29,4/07/2024 12:00,11.42,Belgium,0.12,18.39,Stationery,FedEx,Berlin,291.4384
739820,29,5/07/2024 06:00,76.59,Belgium,0.22,20.91,Accessories,FedEx,Berlin,1732.4658
123968,29,17/07/2024 21:00,11.77,Sweden,0.07,9.76,Furniture,DHL,Berlin,317.4369
129347,29,18/07/2024 20:00,99.76,Norway,0.34,29.18,Electronics,FedEx,Berlin,1909.4064
972646,29,31/07/2024 06:00,24.33,Portugal,0.31,5.45,Stationery,UPS,Berlin,486.8433
503603,29,23/08/2024 08:00,43.06,Germany,0.3,21.29,Furniture,DHL,Berlin,874.118
563268,29,20/09/2024 04:00,7.02,United States,0.17,10.67,Stationery,UPS,Berlin,168.9714
249832,29,28/09/2024 18:00,5.5,Australia,0.26,17.49,Stationery,UPS,Berlin,118.03
906852,29,9/10/2024 16:00,51.48,Germany,0.44,26.01,Accessories,FedEx,Berlin,836.0352
699165,29,20/10/2024 15:00,26.84,Italy,0.23,7.75,Furniture,UPS,Berlin,599.3372
590614,29,31/10/2024 13:00,86.01,Australia,0.18,15.34,Stationery,Royal Mail,Berlin,2045.3178
592483,29,22/11/2024 12:00,87.05,Netherlands,0.27,11.18,Furniture,DHL,Berlin,1842.8485
214039,29,25/11/2024 12:00,28.42,Sweden,0.32,25.84,Electronics,FedEx,Berlin,560.4424
460835,29,16/12/2024 06:00,68.73,Norway,0.15,23.36,Furniture,Royal Mail,Berlin,1694.1945
257597,29,19/12/2024 13:00,79.8,Netherlands,0.05,18.19,Stationery,FedEx,Berlin,2198.49
978638,29,20/12/2024 06:00,34.52,Sweden,0.49,27.51,Accessories,Royal Mail,Berlin,510.5508
223515,29,21/12/2024 04:00,4.55,Germany,0.22,22.69,Stationery,DHL,Berlin,102.921
952316,29,28/12/2024 04:00,62.35,Portugal,0.47,10.57,Stationery,UPS,Berlin,958.3195
526993,29,6/01/2025 13:00,63.02,Norway,0.08,16.03,Stationery,UPS,Berlin,1681.3736
576228,29,30/01/2025 03:00,87.3,Belgium,0.19,8.78,Electronics,UPS,Berlin,2050.677
956623,29,1/02/2025 08:00,3.82,United States,0.03,17.05,Electronics,UPS,Berlin,107.4566
371886,29,15/02/2025 02:00,24.55,France,0.35,25.31,Apparel,DHL,Berlin,462.7675
933565,29,15/02/2025 15:00,82.33,Portugal,0.2,22.07,Furniture,DHL,Berlin,1910.056
401672,29,6/03/2025 02:00,48.05,Germany,0.03,13.06,Furniture,UPS,Berlin,1351.6465
400296,29,7/03/2025 21:00,59.68,United Kingdom,0.1,19.64,Apparel,UPS,Berlin,1557.648
520785,29,13/03/2025 17:00,11.99,Netherlands,0.21,9.2,Furniture,FedEx,Berlin,274.6909
298175,29,22/03/2025 09:00,44.18,France,0.41,28.11,Apparel,Royal Mail,Berlin,755.9198
656052,29,26/03/2025 09:00,58.49,United States,0.3,8.53,Apparel,Royal Mail,Berlin,1187.347
217415,29,6/04/2025 01:00,24.55,Belgium,0.19,8.45,Furniture,Royal Mail,Berlin,576.6795
907272,29,15/04/2025 10:00,50.72,Norway,0.46,14.44,Electronics,DHL,Berlin,794.2752
482617,29,1/05/2025 06:00,46.38,Portugal,0.5,25.48,Stationery,FedEx,Berlin,672.51
359965,29,12/06/2025 00:00,51.85,Sweden,0.24,10.78,Accessories,UPS,Berlin,1142.774
712033,29,13/06/2025 17:00,70.09,United States,0.43,7.43,Apparel,FedEx,Berlin,1158.5877
259307,29,12/07/2025 04:00,54.76,Spain,0.18,22.68,Furniture,FedEx,Berlin,1302.1928
655647,29,5/08/2025 08:00,26.28,Sweden,0.12,17.12,Apparel,Royal Mail,Berlin,670.6656
881551,29,6/08/2025 00:00,71.24,France,0.33,15.59,Accessories,FedEx,Berlin,1384.1932
286645,29,7/08/2025 16:00,7.69,United States,0.3,14.94,Electronics,Royal Mail,Berlin,156.107
617035,29,13/08/2025 22:00,97.24,Belgium,0.28,6.03,Accessories,Royal Mail,Berlin,2030.3712
734388,29,16/08/2025 11:00,99.52,United States,0.24,17.61,Apparel,Royal Mail,Berlin,2193.4208
908822,29,17/08/2025 16:00,4.74,Norway,0.22,29.61,Electronics,Royal Mail,Berlin,107.2188
368030,29,29/08/2025 10:00,82.06,Spain,0.36,11.79,Furniture,FedEx,Berlin,1523.0336
183525,29,3/09/2025 00:00,18.74,Spain,0.12,13.5,Stationery,DHL,Berlin,478.2448
358795,30,2/01/2020 08:00,99.31,United Kingdom,0.31,22.31,Accessories,Royal Mail,Berlin,2055.717
284064,30,7/01/2020 15:00,38.2,France,0.42,19.99,Stationery,UPS,Berlin,664.68
314835,30,13/01/2020 10:00,53.55,United Kingdom,0.25,19.88,Stationery,UPS,Berlin,1204.875
278274,30,18/01/2020 07:00,82.62,United Kingdom,0.01,23.83,Furniture,UPS,Berlin,2453.814
718992,30,26/01/2020 15:00,87.13,Belgium,0.33,21.18,Stationery,UPS,Berlin,1751.313
765220,30,8/02/2020 13:00,58.62,United States,0.03,6.41,Electronics,DHL,Berlin,1705.842
381173,30,25/02/2020 06:00,26.77,Australia,0.34,6.19,Apparel,DHL,Berlin,530.046
381570,30,14/03/2020 11:00,35.88,Belgium,0.47,15.59,Stationery,DHL,Berlin,570.492
143642,30,20/03/2020 17:00,76.96,Australia,0.33,18.67,Apparel,Royal Mail,Berlin,1546.896
304366,30,3/05/2020 19:00,18.35,Belgium,0.49,29.89,Apparel,Royal Mail,Berlin,280.755
951765,30,13/06/2020 09:00,5.71,Netherlands,0.08,14.49,Furniture,FedEx,Berlin,157.596
225438,30,28/06/2020 06:00,1.85,Australia,0.41,25.38,Electronics,UPS,Berlin,32.745
600098,30,11/07/2020 15:00,26.62,Australia,0.41,5.1,Furniture,DHL,Berlin,471.174
861282,30,21/07/2020 15:00,87.46,Italy,0.16,5.76,Apparel,UPS,Berlin,2203.992
780089,30,23/07/2020 07:00,48.03,Spain,0.17,18.47,Apparel,DHL,Berlin,1195.947
392253,30,7/08/2020 13:00,58.21,Germany,0.15,24.15,Stationery,Royal Mail,Berlin,1484.355
887738,30,7/08/2020 18:00,38.15,Australia,0.31,10.08,Furniture,UPS,Berlin,789.705
967564,30,9/08/2020 15:00,96.03,France,0.34,19.14,Accessories,DHL,Berlin,1901.394
224116,30,17/08/2020 04:00,37.65,United States,0.12,16.91,Apparel,DHL,Berlin,993.96
263187,30,18/08/2020 10:00,3.04,United States,0.25,16.34,Electronics,FedEx,Berlin,68.4
565590,30,2/09/2020 21:00,46.01,Spain,0.01,18.28,Furniture,DHL,Berlin,1366.497
690270,30,12/09/2020 20:00,65.46,United States,0.15,20.41,Furniture,UPS,Berlin,1669.23
770909,30,19/09/2020 21:00,68.71,Australia,0.22,18.99,Accessories,Royal Mail,Berlin,1607.814
596283,30,21/09/2020 17:00,23.64,Italy,0.25,16.03,Accessories,UPS,Berlin,531.9
618895,30,28/09/2020 08:00,7.84,Portugal,0.48,19.9,Accessories,DHL,Berlin,122.304
875292,30,5/10/2020 05:00,42.79,Netherlands,0.15,21.58,Stationery,FedEx,Berlin,1091.145
818837,30,20/10/2020 18:00,44.42,Belgium,0.15,14.76,Accessories,Royal Mail,Berlin,1132.71
923851,30,23/10/2020 11:00,37.59,Spain,0.3,15.48,Apparel,UPS,Berlin,789.39
838924,30,26/10/2020 19:00,21.99,United States,0.02,14.83,Apparel,UPS,Berlin,646.506
243314,30,2/11/2020 22:00,20.83,United States,0.18,12.21,Apparel,Royal Mail,Berlin,512.418
225659,30,12/11/2020 05:00,53.4,Italy,0.21,27.1,Apparel,DHL,Berlin,1265.58
404958,30,13/11/2020 10:00,42.68,Portugal,0.1,8.25,Apparel,DHL,Berlin,1152.36
930738,30,14/11/2020 10:00,22.17,Belgium,0.34,9.76,Accessories,DHL,Berlin,438.966
655839,30,4/12/2020 15:00,96.42,Italy,0.35,25.7,Apparel,DHL,Berlin,1880.19
463154,30,11/12/2020 18:00,49.25,United Kingdom,0.03,28.96,Stationery,DHL,Berlin,1433.175
439148,30,19/12/2020 08:00,97.13,Italy,0.23,5.27,Stationery,DHL,Berlin,2243.703
729674,30,8/01/2021 16:00,21.43,United Kingdom,0.18,5.55,Furniture,DHL,Berlin,527.178
552558,30,12/01/2021 21:00,87.71,United States,0.21,14.46,Electronics,DHL,Berlin,2078.727
628313,30,15/01/2021 23:00,40.22,Australia,0.09,22.58,Stationery,DHL,Berlin,1098.006
765727,30,2/02/2021 02:00,5.88,Spain,0.46,14.15,Electronics,FedEx,Berlin,95.256
641797,30,3/02/2021 14:00,72.75,Italy,0.25,23.76,Apparel,Royal Mail,Berlin,1636.875
558365,30,20/02/2021 02:00,67.75,Australia,0.28,23.67,Apparel,DHL,Berlin,1463.4
699649,30,23/02/2021 12:00,10.63,Spain,0.33,25.36,Electronics,FedEx,Berlin,213.663
436399,30,24/02/2021 23:00,10.31,Germany,0.5,24.11,Accessories,Royal Mail,Berlin,154.65
846777,30,21/03/2021 04:00,14.44,Netherlands,0.2,26.02,Stationery,FedEx,Berlin,346.56
207338,30,30/03/2021 14:00,44.62,Australia,0.29,13.18,Stationery,DHL,Berlin,950.406
495412,30,22/04/2021 08:00,76.95,Belgium,0.35,20.58,Apparel,UPS,Berlin,1500.525
208073,30,5/05/2021 14:00,86.59,Italy,0.02,21.13,Stationery,UPS,Berlin,2545.746
735861,30,4/06/2021 09:00,36.23,United States,0.23,29.07,Stationery,DHL,Berlin,836.913
508916,30,9/06/2021 08:00,87.05,United States,0.09,22.19,Electronics,FedEx,Berlin,2376.465
223791,30,11/06/2021 14:00,76.31,Norway,0.45,16.22,Accessories,FedEx,Berlin,1259.115
112419,30,20/06/2021 21:00,11.24,Australia,0.17,22.36,Furniture,Royal Mail,Berlin,279.876
905896,30,5/07/2021 15:00,37.35,Netherlands,0.01,20.32,Accessories,FedEx,Berlin,1109.295
454060,30,10/07/2021 02:00,12.96,Netherlands,0.19,27.17,Electronics,DHL,Berlin,314.928
469552,30,22/07/2021 12:00,57.92,Australia,0.33,7.83,Apparel,Royal Mail,Berlin,1164.192
348924,30,22/09/2021 10:00,8.5,United Kingdom,0.2,8.74,Apparel,UPS,Berlin,204
267644,30,5/10/2021 03:00,17.7,Norway,0.01,8.7,Apparel,UPS,Berlin,525.69
157207,30,7/10/2021 17:00,94.12,Portugal,0.46,14.22,Apparel,DHL,Berlin,1524.744
412604,30,16/10/2021 13:00,82.8,Portugal,0.06,7.76,Electronics,UPS,Berlin,2334.96
555139,30,27/10/2021 15:00,94.94,Belgium,0.16,12.49,Furniture,UPS,Berlin,2392.488
896229,30,29/10/2021 16:00,6.5,Spain,0.28,11.29,Apparel,FedEx,Berlin,140.4
952024,30,31/10/2021 10:00,23.67,United Kingdom,0.45,11.69,Electronics,FedEx,Berlin,390.555
